year,rank,uri,wk_title,wk_artist,sp_title,sp_artist
2020,1,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,Blinding Lights,['The Weeknd']
2020,2,spotify:track:21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,Circles,['Post Malone']
2020,3,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,The Box,['Roddy Ricch']
2020,4,spotify:track:3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,Don't Start Now,['Dua Lipa']
2020,5,spotify:track:7ytR5pFWmSjzHJIeQkgog4,Rockstar,DaBaby  Roddy Ricch,ROCKSTAR (feat. Roddy Ricch),"['DaBaby', 'Roddy Ricch']"
2020,6,spotify:track:3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,Adore You,['Harry Styles']
2020,7,spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good,Future  Drake,Life Is Good (feat. Drake),"['Future', 'Drake']"
2020,8,spotify:track:4cktbXiXOapiLBMprHFErI,Memories,Maroon 5,Memories,['Maroon 5']
2020,9,spotify:track:7yFhA2fUsL2oIMWlw5DaHQ,The Bones,Maren Morris,The Bones,['Maren Morris']
2020,10,spotify:track:7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,Someone You Loved,['Lewis Capaldi']
2020,11,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Say So,['Doja Cat']
2020,12,spotify:track:5cYFwgA5dHoqR3xGnlr9ew,I Hope,Gabby Barrett  Charlie Puth,I Hope (feat. Charlie Puth),"['Gabby Barrett', 'Charlie Puth']"
2020,13,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,Whats Poppin,"Jack Harlow  DaBaby, Tory Lanez and Lil Wayne","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']"
2020,14,spotify:track:2N8m6CYs74qQO4mjVcXO30,Dance Monkey,Tones and I,Dance Monkey,['Tones And I']
2020,15,spotify:track:5v4GgrXPMghOnBBLmveLac,Savage,Megan Thee Stallion  Beyoncé,Savage Remix (feat. Beyoncé),"['Megan Thee Stallion', 'Beyoncé']"
2020,16,spotify:track:696DnlkuDOXcMAnKlTgXXK,Roxanne,Arizona Zervas,ROXANNE,['Arizona Zervas']
2020,17,spotify:track:4umIPjkehX1r7uhmGvXiSV,Intentions,Justin Bieber  Quavo,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']"
2020,18,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,Everything I Wanted,Billie Eilish,everything i wanted,['Billie Eilish']
2020,19,spotify:track:72GVdRHK49beKrC1NqRCqj,Roses (Imanbek remix),Saint Jhn,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']"
2020,20,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Watermelon Sugar,['Harry Styles']
2020,21,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,Before You Go,['Lewis Capaldi']
2020,22,spotify:track:26XaOsDMbl0e1cVKYfkz6w,Falling,Trevor Daniel,Falling,['Trevor Daniel']
2020,23,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours",Dan + Shay and Justin Bieber,"10,000 Hours (with Justin Bieber)","['Dan + Shay', 'Justin Bieber']"
2020,24,spotify:track:4Oun2ylbjFKMPTiaSbbCih,WAP,Cardi B  Megan Thee Stallion,WAP (feat. Megan Thee Stallion),"['Cardi B', 'Megan Thee Stallion']"
2020,25,spotify:track:6N3VU0PHaFp5oxtN6vP4mv,Ballin',Mustard and Roddy Ricch,Ballin’,"['Mustard', 'Roddy Ricch']"
2020,26,spotify:track:6jRq8gaZhMUyy5RclRPcAf,Hot Girl Bummer,Blackbear,hot girl bummer,['blackbear']
2020,27,spotify:track:6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Lil Mosey,Blueberry Faygo,['Lil Mosey']
2020,28,spotify:track:6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,Heartless,['The Weeknd']
2020,29,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,Bop,DaBaby,BOP,['DaBaby']
2020,30,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,Lose You to Love Me,Selena Gomez,Lose You To Love Me,['Selena Gomez']
2020,31,spotify:track:6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,Good as Hell,['Lizzo']
2020,32,spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,Toosie Slide,['Drake']
2020,33,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Dua Lipa,Break My Heart,['Dua Lipa']
2020,34,spotify:track:0WiyWiJDkNCyGNqkv7NByy,Chasin' You,Morgan Wallen,Chasin' You,['Morgan Wallen']
2020,35,spotify:track:1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed – Siren Beat),Jawsh 685 and Jason Derulo,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']"
2020,36,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,No Guidance,Chris Brown  Drake,No Guidance (feat. Drake),"['Chris Brown', 'Drake']"
2020,37,spotify:track:3yOlyBJuViE2YSGn3nVE1K,My Oh My,Camila Cabello  DaBaby,My Oh My (feat. DaBaby),"['Camila Cabello', 'DaBaby']"
2020,38,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,BTS,Dynamite,['BTS']
2020,39,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Chris Brown and Young Thug,Go Crazy,"['Chris Brown', 'Young Thug']"
2020,40,spotify:track:07KXEDMj78x68D884wgVEm,High Fashion,Roddy Ricch  Mustard,High Fashion (feat. Mustard),"['Roddy Ricch', 'Mustard']"
2020,41,spotify:track:2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later,Drake  Lil Durk,Laugh Now Cry Later (feat. Lil Durk),"['Drake', 'Lil Durk']"
2020,42,spotify:track:4P1GuhD2Su9jjyRDPdbeUf,Woah,Lil Baby,Woah,['Lil Baby']
2020,43,spotify:track:7eJMfftS33KTjuF7lTsMCx,Death Bed,Powfu  Beabadoobee,death bed (coffee for your head),"['Powfu', 'beabadoobee']"
2020,44,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes and Camila Cabello,Señorita,"['Shawn Mendes', 'Camila Cabello']"
2020,45,spotify:track:3eekarcy7kvN4yt5ZFzltW,Highest in the Room,Travis Scott,HIGHEST IN THE ROOM,['Travis Scott']
2020,46,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Bad Guy,Billie Eilish,bad guy,['Billie Eilish']
2020,47,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,Mood,24kGoldn  Iann Dior,Mood (feat. iann dior),"['24kGoldn', 'iann dior']"
2020,48,spotify:track:7ju97lgwC2rKQ6wwsf9no9,Rain on Me,Lady Gaga and Ariana Grande,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']"
2020,49,spotify:track:0PvFJmanyNQMseIFrU708S,For the Night,Pop Smoke  Lil Baby and DaBaby,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']"
2020,50,spotify:track:6cy3ki60hLwimwIje7tALf,Ritmo (Bad Boys for Life),Black Eyed Peas and J Balvin,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']"
2020,51,spotify:track:591ks2A0o7ratTpiRdI7M6,Heart on Ice,Rod Wave,Heart On Ice,['Rod Wave']
2020,52,spotify:track:4hbs0Y8EqyDBoA0G5aM1Z0,Nobody but You,Blake Shelton and Gwen Stefani,Nobody but You,"['Blake Shelton', 'Gwen Stefani']"
2020,53,spotify:track:0lsRatBUs9HNIZAmoGABzk,Trampoline,Shaed,Trampoline,['SHAED']
2020,54,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,Come & Go,Juice Wrld and Marshmello,Come & Go (with Marshmello),"['Juice WRLD', 'Marshmello']"
2020,55,spotify:track:3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,Truth Hurts,['Lizzo']
2020,56,spotify:track:77MdvMx9L4ZQuLhhn3o21h,If the World Was Ending,JP Saxe  Julia Michaels,If the World Was Ending (feat. Julia Michaels),"['JP Saxe', 'Julia Michaels']"
2020,57,spotify:track:5U9KcmYXnuW92p1XdjBeTm,We Paid,Lil Baby and 42 Dugg,We Paid,"['Lil Baby', '42 Dugg']"
2020,58,spotify:track:41L3O37CECZt3N7ziG2z7l,Yummy,Justin Bieber,Yummy,['Justin Bieber']
2020,59,spotify:track:7cA3PnUQDlUyBBwpRozQeo,One Man Band,Old Dominion,One Man Band,['Old Dominion']
2020,60,spotify:track:4TCc369aRPRubv1m8R1TBG,Got What I Got,Jason Aldean,Got What I Got,['Jason Aldean']
2020,61,spotify:track:1qYKWcEOrh2tM8PlgIm8K1,Sunday Best,Surfaces,Sunday Best,['Surfaces']
2020,62,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla,Eminem  Juice Wrld,Godzilla (feat. Juice WRLD),"['Eminem', 'Juice WRLD']"
2020,63,spotify:track:1oWM79mUVdZGCGYjSirHZR,Bandit,Juice Wrld and YoungBoy Never Broke Again,Bandit (with YoungBoy Never Broke Again),"['Juice WRLD', 'YoungBoy Never Broke Again']"
2020,64,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,Party Girl,['StaySolidRocky']
2020,65,spotify:track:3DA4SE262k6rdEtlHteNyq,Die from a Broken Heart,Maddie & Tae,Die From A Broken Heart,['Maddie & Tae']
2020,66,spotify:track:6EDO9iiTtwNv6waLwa1UUq,Popstar,DJ Khaled  Drake,POPSTAR (feat. Drake),"['DJ Khaled', 'Drake']"
2020,67,spotify:track:0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,All I Want for Christmas Is You,['Mariah Carey']
2020,68,spotify:track:14GwnOeC9qYEKEA6uOZepa,One of Them Girls,Lee Brice,One Of Them Girls,['Lee Brice']
2020,69,spotify:track:10xuH52YSXHWFwCaF1fsDd,Hard to Forget,Sam Hunt,Hard To Forget,['Sam Hunt']
2020,70,spotify:track:6NhS5LwYbJ6xD7BGvlWRJO,One Margarita,Luke Bryan,One Margarita,['Luke Bryan']
2020,71,spotify:track:1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,Panini,['Lil Nas X']
2020,72,spotify:track:4ea9w8c4ROqiZpJVhfBA3m,Hot,Young Thug  Gunna,Hot (Remix) [feat. Gunna and Travis Scott],"['Young Thug', 'Travis Scott', 'Gunna']"
2020,73,spotify:track:0Al3wN3keprGTSgG8NBwjr,I Hope You're Happy Now,Carly Pearce and Lee Brice,I Hope You’re Happy Now,"['Carly Pearce', 'Lee Brice']"
2020,74,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,Lil Baby,Emotionally Scarred,['Lil Baby']
2020,75,spotify:track:4S2uhQE8L9V6p7rj7SiauJ,Suicidal,YNW Melly  Juice Wrld,Suicidal (feat. Juice WRLD) - Remix,"['YNW Melly', 'Juice WRLD']"
2020,76,spotify:track:44gRhRi2OhEf7moAUj6MD1,The Bigger Picture,Lil Baby,The Bigger Picture,['Lil Baby']
2020,77,spotify:track:0DiDStADDVh3SvAsoJAFMk,Only Human,Jonas Brothers,Only Human,['Jonas Brothers']
2020,78,spotify:track:1H7KnK26kc1YyellpbINEn,The Woo,Pop Smoke  50 Cent and Roddy Ricch,The Woo (feat. 50 Cent & Roddy Ricch),"['Pop Smoke', '50 Cent', 'Roddy Ricch']"
2020,79,spotify:track:2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,Sum 2 Prove,['Lil Baby']
2020,80,spotify:track:4HBZA5flZLE435QTztThqH,Stuck with U,Ariana Grande and Justin Bieber,Stuck with U (with Justin Bieber),"['Ariana Grande', 'Justin Bieber']"
2020,81,spotify:track:5rZlwNFl01HqLWBQGryKSm,Mood Swings,Pop Smoke  Lil Tjay,Mood Swings (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']"
2020,82,spotify:track:7lidXGPXPYLNThITAOTlkK,You Should Be Sad,Halsey,You should be sad,['Halsey']
2020,83,spotify:track:79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Dior,['Pop Smoke']
2020,84,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,Supalonely,Benee  Gus Dapperton,Supalonely,"['BENEE', 'Gus Dapperton']"
2020,85,spotify:track:5Fhe63YOMZsGdB3CgCDuBi,Even Though I'm Leaving,Luke Combs,Even Though I'm Leaving,['Luke Combs']
2020,86,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,The Scotts,The Scotts (Travis Scott and Kid Cudi),THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']"
2020,87,spotify:track:7f5trao56t7sB7f14QDTmp,Juicy,Doja Cat and Tyga,Juicy,"['Doja Cat', 'Tyga']"
2020,88,spotify:track:5f1joOtoMeyppIcJGZQvqJ,Be Like That,"Kane Brown, Swae Lee and Khalid",Be Like That - feat. Swae Lee & Khalid,"['Kane Brown', 'Swae Lee', 'Khalid']"
2020,89,spotify:track:30RZAuEkYeDXvy46Iv6l7E,Homesick,Kane Brown,Homesick,['Kane Brown']
2020,90,spotify:track:0qg0GJp7HSewRCVPP4fKGk,Rags2Riches,Rod Wave  ATR Son Son,Rags2Riches (feat. ATR Son Son),"['Rod Wave', 'ATR Son Son']"
2020,91,spotify:track:0kPeZAyIhIfeZNrtfjJGDB,Bluebird,Miranda Lambert,Bluebird,['Miranda Lambert']
2020,92,spotify:track:2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice Wrld,Wishing Well,['Juice WRLD']
2020,93,spotify:track:0nGXi46VcQQ56ZJR428MKS,Does to Me,Luke Combs  Eric Church,Does To Me (feat. Eric Church),"['Luke Combs', 'Eric Church']"
2020,94,spotify:track:48KXAIruJ07kJVCWOGohMV,Pussy Fairy (OTW),Jhené Aiko,P*$$Y Fairy (OTW),['Jhené Aiko']
2020,95,spotify:track:62aP9fBQKYKxi7PDXwcUAS,ILY (I Love You Baby),Surf Mesa  Emilee,ily (i love you baby) (feat. Emilee),"['Surf Mesa', 'Emilee']"
2020,96,spotify:track:5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,Morgan Wallen,More Than My Hometown,['Morgan Wallen']
2020,97,spotify:track:0nYvjcSlCgjcwogQAwIwNp,Lovin' on You,Luke Combs,Lovin' On You,['Luke Combs']
2020,98,spotify:track:3sKz6Sd72K0ofPWcJPPk6H,Said Sum,Moneybagg Yo,Said Sum,['Moneybagg Yo']
2020,99,spotify:track:2rTnVB1bvwxHtaIl4uVu7f,Slide,H.E.R.  YG,Slide,"['H.E.R.', 'YG']"
2020,100,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,Walk Em Down,NLE Choppa  Roddy Ricch,Walk Em Down (feat. Roddy Ricch),"['NLE Choppa', 'Roddy Ricch']"
2021,1,spotify:track:39LLxExYz6ewLAcYrzQQyP,Levitating,Dua Lipa,Levitating,['Dua Lipa']
2021,2,spotify:track:1oFAF1hdPOickyHgbuRjyX,Save Your Tears,The Weeknd and Ariana Grande,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,"['The Weeknd', 'Ariana Grande']"
2021,3,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,Blinding Lights,['The Weeknd']
2021,4,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,Mood,24kGoldn  Iann Dior,Mood (feat. iann dior),"['24kGoldn', 'iann dior']"
2021,5,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Good 4 U,Olivia Rodrigo,good 4 u,['Olivia Rodrigo']
2021,6,spotify:track:3DarAbFujv6eYNliUTyqtz,Kiss Me More,Doja Cat  SZA,Kiss Me More (feat. SZA),"['Doja Cat', 'SZA']"
2021,7,spotify:track:02VBYrHfVwfEWXk5DXyf0T,Leave the Door Open,Silk Sonic (Bruno Mars and Anderson .Paak),Leave The Door Open,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']"
2021,8,spotify:track:5wANPM4fQCJwkGd4rN57mH,Drivers License,Olivia Rodrigo,drivers license,['Olivia Rodrigo']
2021,9,spotify:track:1SC5rEoYDGUK4NfG82494W,Montero (Call Me by Your Name),Lil Nas X,MONTERO (Call Me By Your Name),['Lil Nas X']
2021,10,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Peaches,Justin Bieber  Daniel Caesar and Giveon,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']"
2021,11,spotify:track:1mWdTewIgB3gtBM3TOSFhB,Butter,BTS,Butter,['BTS']
2021,12,spotify:track:6uG7nfOe4MsYrdDUEe9KkX,Stay,The Kid Laroi and Justin Bieber,Jump!,"['Zakariah', 'Blessid Union Of Souls']"
2021,13,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,Deja Vu,Olivia Rodrigo,deja vu,['Olivia Rodrigo']
2021,14,spotify:track:35mvY5S1H3J2QZyna3TFe0,Positions,Ariana Grande,positions,['Ariana Grande']
2021,15,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Bad Habits,Ed Sheeran,Bad Habits,['Ed Sheeran']
2021,16,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,Heat Waves,['Glass Animals']
2021,17,spotify:track:1KMkcUvF7m3SDChDOa7i5L,Without You,The Kid Laroi,WITHOUT YOU,['The Kid LAROI']
2021,18,spotify:track:6IBcOGPsniK3Pso1wHIhew,Forever After All,Luke Combs,Forever After All,['Luke Combs']
2021,19,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Chris Brown and Young Thug,Go Crazy,"['Chris Brown', 'Young Thug']"
2021,20,spotify:track:3Ofmpyhv5UAQ70mENzB277,Astronaut in the Ocean,Masked Wolf,Astronaut In The Ocean,['Masked Wolf']
2021,21,spotify:track:2sQH02O2HBCPJCztBrCWNa,34+35,Ariana Grande  Doja Cat and Megan Thee Stallion,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix","['Ariana Grande', 'Doja Cat', 'Megan Thee Stallion']"
2021,22,spotify:track:1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,What You Know Bout Love,['Pop Smoke']
2021,23,spotify:track:7kDUspsoYfLkWnZR7qwHZl,My Ex's Best Friend,Machine Gun Kelly  Blackbear,my ex's best friend (with blackbear),"['mgk', 'blackbear']"
2021,24,spotify:track:1q7iN7clOcjbVqe2wH8AFo,Industry Baby,Lil Nas X and Jack Harlow,Industry Baby (Originally Performed by Lil Nas X and Jack Harlow),['3 Dope Brothas']
2021,25,spotify:track:20R4HfKloPKgXDqU7UKk3x,Therefore I Am,Billie Eilish,Therefore I Am,['Billie Eilish']
2021,26,spotify:track:1XXimziG1uhM0eDNCZCrUl,Up,Cardi B,Up,['Cardi B']
2021,27,spotify:track:58UKC45GPNTflCN6nwCUeF,Fancy Like,Walker Hayes,Fancy Like,['Walker Hayes']
2021,28,spotify:track:4MzXwWMhyBbmu6hOcLVD49,Dakiti,Bad Bunny and Jhay Cortez,DÁKITI,"['Bad Bunny', 'JHAYCO']"
2021,29,spotify:track:20BOju91NaEFK5Py4VJ2pp,Best Friend,Saweetie  Doja Cat,Best Friend (feat. Doja Cat),"['Saweetie', 'Doja Cat']"
2021,30,spotify:track:18vXApRmJSgQ6wG2ll9AOg,Rapstar,Polo G,RAPSTAR,['Polo G']
2021,31,spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp,Heartbreak Anniversary,Giveon,Heartbreak Anniversary,['Giveon']
2021,32,spotify:track:0PvFJmanyNQMseIFrU708S,For the Night,Pop Smoke  Lil Baby and DaBaby,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']"
2021,33,spotify:track:3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Lil Tjay and 6lack,Calling My Phone,"['Lil Tjay', '6LACK']"
